Behavioral_Index,Stage_fear,Drained_after_socializing,Personality
2.9815728522197613,1,1,1
1.4944591075325295,1,1,1
2.465278053661282,1,1,1
12.485345105837588,0,0,0
12.981778300672623,0,0,0
13.939517515834071,0,0,0
4.500844082745797,1,1,1
0.9861112214645128,1,1,1
4.473145745913284,1,1,1
2.492374840848631,1,1,1
11.460702421211092,0,0,0
15.463921564836948,0,0,1
3.4666815504615554,1,1,1
12.962396712207527,0,0,0
1.5039789551902756,1,1,1
14.98338219498284,0,0,0
14.450823735566482,0,0,0
2.978085088735589,1,1,1
12.999355240202226,0,0,0
16.44111448828888,0,0,0
4.485551807410038,1,1,0
3.4784860623131437,1,1,1
14.490928133895748,0,0,0
15.960464939053377,0,0,0
2.00437992876783,1,1,1
3.9998415595230785,1,1,1
8.48033266828166,0,0,0
10.49674882266929,0,0,0
4.979208967787458,1,1,1
12.949620814833818,0,0,0
3.967684073684274,1,1,1
2.99903961236797,1,1,1
0.9934565843098107,1,1,1
2.4811718786422072,1,1,1
4.4680850472618285,1,1,1
2.4732249661517445,1,1,1
12.850791731544897,0,0,0
3.9839477345421535,1,1,1
4.47700334527441,1,1,1
9.97479177581419,0,0,0
14.94219623175006,0,0,0
15.457657766895164,0,0,0
5.258419759756162,1,1,1
1.1925915894661194,1,1,1
3.4666815504615554,1,1,1
3.48257537544248,1,1,1
3.9924961966777803,1,1,1
5.486955304210309,1,1,1
4.51360483152832,1,1,1
4.053073116164956,0,1,1
2.996865127555522,1,1,1
0.9940581339549753,1,1,1
3.4666815504615554,1,1,1
1.493857557887365,1,1,0
17.938228095892207,0,0,0
15.471266927682246,0,0,1
15.32060957870704,0,0,0
16.945974610872724,0,0,0
1.486512195042067,1,1,1
13.967889522137135,0,0,0
1.4791668321967693,1,1,0
5.430343596920661,1,1,1
2.9895197647102236,1,1,1
17.44071333615366,0,0,0
2.5009233029842584,1,1,0
2.9904911502323426,1,1,1
1.4944591075325295,1,1,1
3.3869225869604227,1,1,1
15.465604679385626,0,0,0
14.98338219498284,0,0,0
3.471742249113011,1,1,1
4.969087570484548,1,1,1
12.96491309016958,0,0,0
1.9919738672710765,1,1,1
4.9907706450309215,1,1,1
10.989804433401545,0,0,0
12.955763078388788,0,0,0
17.9400327448277,0,0,0
16.12291559888057,0,0,0
14.966406805098401,0,0,1
3.46728310010672,1,1,1
16.932966999730805,0,0,0
3.484148310609764,1,1,1
1.9925754169162415,1,1,1
4.493498719900499,1,1,1
3.46728310010672,1,1,1
2.9742274893744636,1,1,1
3.9924961966777803,1,1,1
2.504780902345384,1,1,1
16.447858301489013,0,0,1
17.433969522953525,0,0,0
3.506785948790822,1,1,0
11.9735094562854,0,0,0
17.934972046176245,0,0,0
12.465483502114143,0,0,0
4.478206444564739,1,1,1
12.44224431428792,0,0,0
9.479451500888091,0,0,0
13.942475849498464,0,0,0
1.4995198061839852,1,1,1
3.4790876119583083,1,1,1
3.490892123809897,0,1,1
4.481092658403747,1,1,1
13.957056395807665,0,0,0
11.9855456819052,0,0,0
3.4790876119583083,1,1,1
14.457457369385219,0,0,0
14.458058919030385,0,0,0
3.0010275546096685,1,1,1
2.4900901766547885,1,1,1
4.007788472013541,1,1,1
2.4891187911326695,1,1,1
3.6340465540051454,1,0,1
3.4784860623131437,1,1,1
1.9954616307552484,1,1,1
2.9904911502323426,1,1,1
10.989202883756382,0,0,0
2.99337736407135,1,1,1
2.500321753339094,1,1,0
3.9813818023204743,1,1,1
14.948940044950191,0,0,0
3.498337937652478,1,1,1
2.9895197647102236,1,1,1
14.971947519008205,0,0,0
14.456485983863102,0,0,0
15.98250102758927,0,0,0
3.9880370476714897,1,1,1
0.9861112214645128,1,1,1
11.939668855897917,0,0,0
14.43673455952105,0,0,0
3.985150833832483,1,1,0
14.93653398345344,0,0,0
2.0443910007514474,1,1,1
11.96387942924626,0,0,0
2.9815728522197613,1,1,1
12.986237449678914,0,0,1
4.473747295558448,1,1,1
10.95295608478824,0,0,0
3.4784860623131437,1,1,1
13.458940086423954,0,0,1
15.98250102758927,0,0,0
5.479609941365013,1,1,1
16.97595761189908,0,0,0
2.4805703289970427,1,1,1
11.006068094259424,0,0,0
14.644540162605177,0,0,0
2.504780902345384,1,1,1
3.4784860623131437,1,1,1
3.96708252403911,1,1,1
2.4732249661517445,1,1,1
11.508273716772473,0,0,0
16.94537306122756,0,0,1
15.398807015163177,0,0,0
5.479008391719847,1,1,1
14.949309880827148,0,0,0
2.991092699877507,1,1,0
13.497471549585939,0,0,0
16.990158319146143,0,0,0
2.504780902345384,1,1,1
3.4746284629520177,1,1,1
15.951054302360578,0,0,0
15.449710854404701,0,0,0
10.9901742692785,0,0,0
3.4752300125971827,1,1,1
14.937135533098605,0,0,0
14.420840734540125,0,0,0
4.492897170255334,1,1,1
2.970739725890292,1,1,1
2.986633550871217,1,1,0
14.495387282902039,0,0,0
2.488517241487505,1,1,0
4.969087570484548,1,1,1
1.4989182565388202,1,1,0
3.9800901351810274,1,1,1
2.9815728522197613,1,1,1
3.1140658054692683,1,1,1
9.495345325869017,0,0,0
2.9736259397292986,1,1,0
13.4465340249272,0,0,0
1.4915728936935224,1,1,1
14.458058919030385,0,0,0
3.005783425568103,1,1,1
16.60715526128855,0,0,0
1.9869131686196213,1,1,1
2.9945804633616793,1,1,1
4.488438021249044,1,1,1
2.9978365130776408,1,1,1
10.985113570627044,0,0,0
18.447177531605387,0,0,0
3.9998415595230785,1,1,1
12.437183615636464,0,0,0
3.9727447723357296,1,1,1
13.470143048630378,0,0,0
13.472057876947266,0,0,0
1.9970345659225321,1,1,0
0.9934565843098107,1,1,1
16.5662024340658,0,0,0
12.4954665031405,0,0,0
3.013520225643386,1,1,1
1.4791668321967693,1,1,1
15.519664852295964,0,0,0
11.632566171053655,0,0,0
8.990855039162126,0,0,0
16.432566026153253,0,0,0
16.43991138899855,0,0,0
4.979208967787458,1,1,1
3.5023267997845315,1,1,1
3.1819787534219426,1,1,1
16.048493652729363,0,0,0
1.9960631804004132,1,1,1
14.932444670324104,0,0,0
11.45841775701725,0,0,0
11.002812044543463,0,0,0
1.4944591075325295,1,0,1
13.241962280640857,0,0,0
4.978005868497129,1,1,1
13.50421536278607,0,0,0
13.482179274250177,0,0,1
2.500321753339094,1,1,1
10.96596369593016,0,0,0
2.986032001226052,1,1,1
2.4964641539779673,1,1,1
14.991728922107379,0,0,0
10.485915696339818,0,0,0
12.485234926456194,0,0,0
14.95725679331761,0,0,0
13.928756509329986,0,0,0
2.488517241487505,1,1,1
5.486955304210309,0,1,1
3.9806916848261924,1,1,1
3.506785948790822,1,1,0
17.962068833363595,0,0,0
3.8842671535676914,1,1,1
2.99903961236797,1,1,1
15.933848167124376,0,0,0
2.9662805768840013,1,1,1
16.927906301079354,0,0,0
12.280055084540905,0,0,0
14.989044443279461,0,0,0
2.99337736407135,1,1,1
15.450312404049868,0,0,0
13.94753654814992,0,0,0
15.547418713965651,0,0,0
11.479973830294794,0,0,0
13.456164051966342,0,0,0
13.30621653133342,0,0,0
5.479008391719847,1,1,1
13.949219662698598,0,0,0
12.918434714517133,0,0,0
2.986633550871217,1,1,1
14.98338219498284,0,0,0
11.497920605701353,0,0,0
12.429838252791166,0,0,0
16.940312362576105,0,0,1
3.4943798872940692,1,1,1
12.963108441234086,0,0,0
10.997519632123797,0,0,0
3.4864329748036065,1,1,1
10.149315064484549,0,0,0
11.459620856307579,0,0,0
15.438507892198276,0,0,0
16.467609725831064,0,0,0
3.892648453939734,1,1,1
3.985150833832483,1,1,1
3.46728310010672,1,1,1
14.44287682307602,0,0,0
5.4745492427135565,1,1,1
2.492374840848631,1,1,1
4.882711538795422,1,1,1
12.840659391923323,0,0,0
10.960902997278703,0,0,0
3.4752300125971827,0,1,1
2.4935779401389606,1,1,1
13.483862388798855,0,0,0
3.9766023716968553,1,1,1
4.486153357055201,1,0,1
4.985952780987591,1,1,1
2.47262341650658,1,1,1
2.4900901766547885,1,1,1
11.667159749916046,0,0,0
3.4784860623131437,1,1,1
11.988923266007976,0,0,0
4.12914548113263,1,1,1
12.411476977987775,0,0,0
12.955652899007392,0,0,0
5.4745492427135565,1,1,1
13.457736987133625,0,0,0
3.4943798872940692,1,1,1
3.4746284629520177,1,1,0
1.8028228886419493,1,1,1
4.500844082745797,1,1,1
2.991092699877507,1,1,1
1.4950606571776943,1,1,0
10.99775134589201,0,0,0
14.478522072398995,0,0,0
1.486512195042067,1,1,1
10.938265359097644,0,0,0
4.477604894919574,1,0,1
15.44199565568245,0,0,0
3.0063849752132676,1,1,1
1.4871137446872318,1,0,1
1.4871137446872318,1,1,1
10.493862608830282,0,0,0
16.4596628133406,0,0,0
2.8185766245832786,1,1,1
13.975234884982433,0,0,0
3.9766023716968553,1,1,1
12.986949178705473,0,0,0
4.481092658403747,1,1,1
2.9736259397292986,1,1,1
14.458660468675548,0,0,0
2.47262341650658,1,1,1
5.479008391719847,1,1,1
11.969651856924274,0,0,0
14.95508230850516,0,0,0
3.96708252403911,1,1,1
2.800791496849686,1,1,1
13.497471549585939,0,0,0
4.224361467334275,1,1,1
4.4680850472618285,1,1,1
4.162995310403571,1,1,1
2.488517241487505,1,1,0
11.463478455668707,0,0,0
2.504780902345384,1,1,1
4.9938996934780535,1,1,1
4.798252474097867,1,1,1
10.991377368568829,0,0,0
1.1607309376628194,1,1,1
3.9715416730454005,1,1,1
12.992981262879047,0,0,0
3.4752300125971827,1,1,1
13.466886998914417,0,0,0
2.4811718786422072,1,1,1
4.476031959752291,1,1,1
2.9854304515808874,1,1,1
1.9795678057743233,1,1,0
12.953478414194944,0,0,0
11.469852432991885,0,0,0
18.442718382599097,0,0,1
15.940713514711327,0,0,0
3.4943798872940692,1,1,1
4.481092658403747,1,1,1
10.505065571036706,0,0,0
4.986554330632756,1,1,1
4.9938996934780535,1,0,1
3.9756309861747368,1,1,1
2.991092699877507,1,1,1
14.48358277105045,0,0,1
12.461625902753017,0,0,0
3.146702717038182,1,1,1
11.46408000531387,0,0,0
12.065426742848267,0,0,0
1.9881162679099509,1,1,1
2.00437992876783,1,1,1
3.4796891616034733,1,1,1
13.978121098821441,0,0,0
3.001324276561813,1,1,1
13.473029262469385,0,0,0
1.9999207797615393,1,1,1
10.484944310817701,0,0,0
2.500321753339094,1,1,1
1.984628504425779,1,1,1
10.984142185104925,0,0,0
12.966486025336863,0,0,0
1.9970345659225321,1,1,1
14.02513118720706,0,0,0
15.43562167835927,0,0,0
3.506785948790822,1,1,0
14.995788256479592,0,0,0
3.985150833832483,1,1,1
3.4943798872940692,1,0,1
3.9880370476714897,1,1,1
11.47491313164334,0,0,0
15.461747080024502,0,0,0
3.4943798872940692,1,1,1
2.978085088735589,1,1,1
14.470575159908533,0,0,0
14.426982998095093,0,0,0
0.49305561073225634,1,1,0
2.435953108866835,1,1,1
3.4905106483074593,1,1,1
5.479609941365013,1,1,1
14.930761555775426,0,0,0
1.4871137446872318,1,1,1
14.938106918620722,0,0,0
3.4796891616034733,1,1,1
13.97295022078859,0,0,0
17.444201099637834,0,0,0
18.434771470108636,0,0,0
2.5059840016357136,1,1,1
3.9715416730454005,1,1,1
2.4805703289970427,1,1,1
13.958739510356345,0,0,0
1.9881162679099509,1,1,0
13.461224750617797,0,0,0
15.953599591466427,0,0,0
12.7891073975096,0,0,0
4.4680850472618285,1,1,1
10.975483543587904,0,0,0
2.99903961236797,1,1,1
3.968285623329439,1,1,1
13.45665542223011,0,0,0
1.4944591075325295,1,1,1
2.501524852629423,1,1,1
11.967367192730432,0,0,0
4.472544196268119,1,1,1
15.927104353924243,0,0,0
3.490892123809897,1,1,1
3.9756309861747368,1,1,1
2.998438062722805,1,1,1
4.979208967787458,1,1,1
11.968940127897714,0,0,0
14.485757255862898,0,0,1
12.49426340385017,0,0,0
13.488321537805144,0,0,0
3.005783425568103,1,1,0
9.473789252591471,0,0,0
16.95620618755703,0,0,0
14.970264404459527,0,0,1
3.3497203265979216,1,1,1
1.9869131686196213,1,0,1
13.920066684087326,0,0,0
4.4804911087585815,1,1,1
14.948940044950191,0,0,0
16.430993090985968,0,0,0
13.967889522137135,0,0,1
14.930761555775426,0,0,0
3.46728310010672,1,1,1
4.9786074181422935,1,1,1
13.95199569715621,0,0,0
11.984232403233475,0,0,0
12.462707467656532,0,0,0
1.9881162679099509,1,1,1
2.983145787387045,1,1,1
3.4920952231002262,1,1,0
12.925780077362429,0,0,0
16.948860824711733,0,0,0
13.98475473264018,0,0,1
12.47282886495944,0,0,0
3.5000421355906886,1,0,1
1.9795678057743233,1,0,1
10.49108657437267,0,0,0
2.5009233029842584,1,1,1
10.485915696339818,0,0,0
1.806563702459669,1,1,1
2.9889182150650595,1,1,1
12.454760555166068,0,0,0
16.453520549785633,0,0,0
13.938988086014293,0,0,0
13.987039396834023,0,0,0
13.45219627322382,0,0,0
9.471504588397629,0,0,0
11.969651856924274,0,0,0
2.9978365130776408,1,1,1
11.47045398263705,0,0,0
1.9948600811100838,1,1,1
17.954723470518296,0,0,0
13.47363081211455,0,0,0
14.953399193956482,0,0,1
15.951916476917749,0,0,0
3.005783425568103,1,1,0
5.479008391719847,1,1,1
15.352566441124472,0,0,0
13.677197205225164,0,0,0
3.967684073684274,1,1,1
14.455884434217936,0,0,0
3.487034524448771,0,1,1
12.965282926046532,0,0,0
13.967889522137135,0,0,0
12.44573207777209,0,0,0
12.962396712207527,0,0,0
13.480004789437729,0,0,0
11.002812044543463,0,0,0
3.487034524448771,1,1,1
14.438307494688333,0,0,0
1.6836985803469608,1,1,1
12.377456301712897,0,0,0
1.9948600811100838,1,1,1
3.4988390363003594,1,1,1
4.149674947173613,1,1,1
11.47840089512751,0,0,0
2.9854304515808874,1,1,1
13.961145708937002,0,0,0
2.973024390084134,1,1,1
4.973546719490838,1,1,1
13.965483323556477,0,0,0
13.928756509329986,0,0,0
2.477684115158035,1,1,1
10.500606422030415,0,0,0
13.49458533574693,0,0,0
14.290011749544002,0,0,0
3.31578993176417,1,1,1
15.474754691166417,0,0,1
13.963430373130846,0,0,0
3.4914936734550612,1,1,1
11.9855456819052,0,0,0
13.509877611082691,0,0,0
14.439389059591848,0,0,0
13.453277838127335,0,0,0
14.45816909841178,0,0,0
15.45091395369503,0,0,1
15.945282843099012,0,0,0
18.442718382599097,0,0,1
9.482337714727098,0,0,0
8.998200402007424,0,0,0
14.47889190827595,0,0,0
13.49975621377978,0,0,0
12.104056929657391,0,0,0
2.9656790272388363,1,1,1
2.4805703289970427,1,1,1
13.992811824512037,0,0,0
2.5053824519905485,1,1,1
1.5039789551902756,1,1,1
3.489920738287778,1,1,1
3.199362559131781,1,1,1
3.4943798872940692,1,1,1
3.4666815504615554,1,1,1
3.466080000816391,1,1,1
1.9993192301163745,1,1,1
15.940713514711327,0,0,0
3.7650554236741023,1,1,1
2.9945804633616793,1,1,1
12.754416636142505,0,0,0
18.459583593102142,0,0,1
14.938106918620722,0,0,0
11.474311581998174,0,0,0
1.9960631804004132,1,1,1
4.493498719900499,1,1,1
0.9940581339549753,1,1,0
16.428106877146963,0,0,0
2.00437992876783,1,1,1
3.4914936734550612,1,1,0
1.9993192301163745,1,1,1
17.456607161134585,0,0,0
2.4850294780033333,1,1,1
12.977087437898122,0,0,0
10.476997398327239,0,0,0
16.423046178495508,0,0,0
11.00546654461426,0,0,0
3.006986524858432,1,1,1
3.985150833832483,1,1,1
4.000443109168243,1,1,1
4.154718229108394,1,1,1
9.989482501504787,0,0,0
14.488643469701906,0,0,1
2.488517241487505,1,1,1
11.495746120888905,0,0,0
15.543433932547996,0,0,0
10.691119103885521,0,0,0
15.432365628643309,0,0,0
1.4915728936935224,1,1,1
14.96194765609211,0,0,1
9.992860085607562,0,0,0
12.456935039978516,0,0,0
4.500844082745797,1,1,1
11.46804778405639,0,0,0
2.998438062722805,1,1,1
3.4752300125971827,1,1,1
14.437104395398004,0,0,0
17.45311939765041,0,0,0
12.507271014992087,0,0,0
3.014037753838535,0,1,1
15.945652678975964,0,0,0
2.498037089145251,1,1,1
3.96708252403911,1,1,1
15.945282843099012,0,0,0
12.939869253407862,0,0,0
3.4796891616034733,1,1,0
9.003261100658879,0,0,0
13.456053872584945,0,0,0
0.9934565843098107,1,1,0
4.76110225622064,0,1,1
3.4666815504615554,1,0,1
0.998517282961266,1,1,1
4.488438021249044,1,1,1
16.9228456024279,0,0,0
1.4995198061839852,1,1,0
1.9875147182647859,1,1,1
2.4891187911326695,1,1,1
13.426181050939984,0,0,0
3.4752300125971827,1,1,1
12.918458003421222,0,0,0
13.293125083973063,0,0,0
14.48358277105045,0,0,0
9.991888700085445,0,0,0
17.947378107672996,0,0,0
4.981493631981301,1,1,1
15.940713514711327,0,0,0
13.938386536369128,0,0,0
3.985150833832483,1,1,1
10.49554572337896,0,0,0
14.943277796653573,0,0,0
12.968770689530706,0,0,0
11.499725254636846,0,0,0
13.003814389208516,0,0,0
12.475715078798448,0,0,0
15.462348629669664,0,0,0
13.485435323966138,0,0,0
13.461224750617797,0,0,0
1.9875147182647859,1,1,0
2.5059840016357136,1,1,0
4.985952780987591,1,1,1
12.735926191977924,0,0,0
2.99903961236797,1,1,0
3.46728310010672,1,1,1
10.95415918407857,0,0,0
1.493857557887365,1,1,1
14.452396670733764,0,0,1
16.941515461866434,0,0,0
3.5000421355906886,1,0,1
8.988680554349678,0,0,0
12.948417715543489,0,0,0
16.43545223999226,0,0,0
3.9715416730454005,1,1,1
2.9895197647102236,1,1,1
3.490892123809897,1,1,0
9.983340237949818,0,0,0
11.712817092039128,0,0,0
2.4891187911326695,1,1,1
14.971577683131253,0,0,0
13.954881910995217,0,0,0
14.426381448449929,0,0,0
2.9736259397292986,1,1,1
15.938307316130667,0,0,0
11.975790226080441,0,0,0
15.474153141521255,0,0,0
3.005783425568103,1,1,1
11.970253406569439,0,0,0
15.938307316130667,0,0,0
3.4949814369392334,1,1,1
9.992860085607562,0,0,0
13.961145708937002,0,0,0
1.4995198061839852,1,1,1
4.493498719900499,1,1,1
15.356617786600697,0,0,0
3.489920738287778,1,1,1
9.49125601273968,0,0,0
16.447858301489013,0,0,1
11.493461456695062,0,0,0
3.6851099098232196,1,1,1
12.955051349362229,0,0,0
9.496316711391135,0,0,0
14.463229797063235,0,0,0
15.94011196506616,0,0,0
13.97463333533727,0,0,1
13.00092817536951,0,0,0
4.472544196268119,1,1,1
3.484148310609764,1,1,1
3.46728310010672,1,1,1
15.450312404049868,0,0,0
16.43870828970822,0,0,0
14.494785733256872,0,0,0
2.996865127555522,1,1,1
3.96708252403911,1,1,1
12.008073140704862,0,0,0
3.48257537544248,1,1,1
4.9786074181422935,1,1,1
4.473747295558448,1,1,1
12.883977113886012,0,0,0
15.960464939053377,0,0,0
1.8066557662745915,1,1,1
1.9875147182647859,1,1,1
11.974111005930565,0,0,0
11.976285490743013,0,0,0
3.46728310010672,1,1,1
16.941515461866434,0,0,0
3.5000421355906886,1,0,1
4.328359161246242,1,1,1
9.95949950047843,0,0,0
3.001324276561813,1,1,1
11.473108482707847,0,0,0
2.9889182150650595,1,1,1
1.9933316005294965,1,1,1
13.919236661672242,0,0,0
2.9939789137165147,0,1,1
13.455562502321175,0,0,0
2.0330370502509907,1,1,1
2.99903961236797,1,1,1
4.9938996934780535,1,1,1
10.075281392583836,0,0,0
2.9904911502323426,0,1,1
14.996389806124757,0,0,0
12.933299842917997,0,0,0
13.949821212343764,0,0,0
16.479414237682654,0,0,1
14.47346137374754,0,0,0
14.480095007566279,0,0,0
11.966164093440103,0,0,0
12.986949178705473,0,0,0
13.000147080259948,0,0,0
13.965604857943292,0,0,0
16.460264362985765,0,0,1
2.4935779401389606,1,1,1
2.4850294780033333,1,1,0
12.992981262879047,0,0,0
12.005666942124204,0,0,0
3.4746284629520177,1,1,0
0.9861112214645128,1,1,1
3.481973825797316,1,1,1
11.496949220179234,0,0,0
4.969087570484548,1,1,1
4.481092658403747,1,1,1
12.99429454155077,0,0,0
3.498337937652478,1,1,1
13.348923563463345,0,0,0
2.4732249661517445,0,1,1
12.461625902753017,0,0,0
1.4950606571776943,1,1,1
2.1891175828775853,1,1,1
3.967684073684274,1,1,1
1.9881162679099509,1,1,1
3.4920952231002262,1,1,1
12.44224431428792,0,0,0
12.987319014582425,0,0,0
3.4943798872940692,1,1,1
15.419838032759738,0,0,0
12.494384938236985,0,0,0
13.200111140279478,0,0,0
2.983145787387045,1,1,1
14.466116010902242,0,0,0
2.996865127555522,1,1,1
1.9875147182647859,1,1,1
2.4805703289970427,1,1,0
17.4520378327469,0,0,1
15.444650155753246,0,0,0
12.47799974299229,0,0,0
9.968047962614056,0,0,0
7.987277057549404,0,0,0
3.9699809017364474,1,1,1
3.9880370476714897,1,1,1
9.481134615436769,0,0,0
3.4988390363003594,1,1,1
15.946254228621129,0,0,1
3.481973825797316,1,1,1
2.978085088735589,1,1,1
3.4746284629520177,1,1,1
2.978686638380754,1,1,1
13.45219627322382,0,0,0
14.936903819330395,0,0,0
12.459821253817523,0,0,0
3.0892409649178627,1,1,1
2.500321753339094,1,1,1
3.0097709043263494,1,1,1
11.488400758043607,0,0,0
10.993060483117507,0,0,0
1.9925754169162415,1,1,1
14.46708739642436,0,0,0
4.478206444564739,1,1,1
12.449589677133218,0,0,0
12.934553309051203,0,0,0
13.475435461050044,0,0,0
11.476596246192019,0,0,0
15.960464939053377,0,0,0
3.967684073684274,1,1,1
14.44287682307602,0,0,0
4.472544196268119,1,1,1
12.454650375784674,0,0,0
9.846845676774235,0,0,0
11.758473683337288,0,0,0
3.9874354980263256,1,1,1
15.943969564427286,0,0,0
16.96801069940862,0,0,0
11.460702421211092,0,0,0
0.998517282961266,1,1,1
2.9809713025745967,1,1,1
2.4850294780033333,1,1,1
1.9919738672710765,1,1,1
13.448818689121044,0,0,0
2.4732249661517445,1,1,1
14.949911430472312,0,0,0
3.899349313421938,1,1,1
2.9904911502323426,1,1,1
14.4638313467084,0,0,0
14.44287682307602,0,0,0
11.955562680878842,0,0,0
13.496869999940772,0,0,0
13.479403239792564,0,0,0
3.4988390363003594,1,1,1
12.453678990262555,0,0,0
10.688448971775149,0,0,0
13.438587112436739,0,0,0
3.46728310010672,1,1,1
15.928307453214572,0,0,0
4.704783739444113,1,1,1
3.483546760964599,1,1,1
2.986633550871217,1,1,1
3.471140699467846,1,1,1
12.483060441643747,0,0,0
11.946544635460832,0,0,0
13.46350941481164,0,0,0
2.99337736407135,1,1,1
3.9998415595230785,1,1,1
4.492897170255334,1,1,1
14.919437059182185,0,0,0
3.9836413566271847,1,1,1
17.947378107672996,0,0,0
12.960222227395079,0,0,0
3.4790876119583083,1,1,1
10.963077482091151,0,0,0
2.9742274893744636,1,1,0
15.464031744218342,0,0,0
13.849077711484124,0,0,0
4.047902573912818,1,1,1
5.479008391719847,1,1,1
13.462427849908126,0,0,0
15.925901254633914,0,0,0
1.5039789551902756,1,1,1
14.444079922366349,0,0,0
15.959863389408211,0,0,0
8.986395890155835,0,0,0
2.9895197647102236,1,1,1
14.488643469701906,0,0,0
16.29102870677688,0,0,0
2.47262341650658,1,1,1
0.9940581339549753,1,1,1
15.42995943006265,0,0,0
2.504780902345384,1,1,1
15.466206229030792,0,0,0
3.499440585945524,1,1,0
2.4935779401389606,1,1,1
13.50421536278607,0,0,0
3.96708252403911,1,1,1
14.463229797063235,0,0,0
2.99337736407135,1,1,1
1.4950606571776943,1,1,0
1.9960631804004132,1,1,1
1.9722224429290256,1,1,1
11.985915517782153,0,0,0
3.4796891616034733,1,1,1
15.944681293453845,0,0,0
3.506785948790822,1,0,1
13.079586981914415,0,0,0
4.484950257764872,0,1,1
13.927183574162704,0,0,0
2.5053824519905485,1,1,1
4.492897170255334,1,1,1
3.5073874984359863,1,1,1
1.9970345659225321,1,1,1
13.00092817536951,0,0,0
2.1911198671615804,1,1,1
11.976517204511223,0,0,0
1.984628504425779,1,1,1
3.993097746322945,1,1,1
12.471255929792157,0,0,0
12.978892086833614,0,0,0
2.9895197647102236,1,1,1
3.9766023716968553,1,1,1
2.973024390084134,1,1,1
10.499403322740086,0,0,0
15.4368247776496,0,0,0
2.0005223294067043,1,1,0
10.48145654733353,0,0,0
10.483139661882207,0,0,0
14.961346106446946,0,0,0
14.428787647030589,0,0,0
2.0049814784129945,1,1,1
0.9940581339549753,1,1,1
3.001925826206977,1,0,1
15.485957653372843,0,0,1
17.947378107672996,0,0,0
12.000727777859566,0,0,0
2.9904911502323426,1,1,1
2.9939789137165147,1,1,1
2.99337736407135,1,1,1
13.44870850973965,0,0,0
1.5039789551902756,1,1,1
13.969572636685815,0,0,0
1.9954616307552484,1,1,1
2.4850294780033333,1,1,1
10.476395848682074,0,0,0
2.5059840016357136,1,1,0
3.484148310609764,1,1,1
14.490326584250582,0,0,0
10.45761580986214,0,0,0
10.994263582407836,0,0,0
1.9875147182647859,1,1,1
13.9564548461625,0,0,0
12.466565067017656,0,0,0
2.4799687793518777,1,1,0
2.5009233029842584,1,1,1
15.962148053602055,0,0,1
2.9736259397292986,1,1,1
10.987999784466052,0,0,0
3.2622044047168606,1,1,1
3.0063849752132676,1,1,0
14.959061442253102,0,0,0
2.4811718786422072,1,1,1
14.954000743601648,0,0,0
3.487034524448771,1,1,1
2.9809713025745967,1,1,0
4.47700334527441,1,1,1
14.95725679331761,0,0,0
10.962106096569032,0,0,0
10.997149796246843,0,0,0
9.49125601273968,0,0,0
13.913969286195629,0,0,0
10.452555111210685,0,0,0
2.9815728522197613,1,1,0
14.444449758243302,0,0,0
3.9766023716968553,1,1,1
15.464633293863509,0,0,0
13.466886998914417,0,0,0
9.960101050123594,0,0,0
16.463150576824773,0,0,1
15.441394106037286,0,0,0
3.4943798872940692,1,1,1
14.938106918620722,0,0,0
3.481973825797316,1,1,1
11.976285490743013,0,0,0
11.473108482707847,0,0,0
16.456776599501595,0,0,1
11.9855456819052,0,0,0
4.944089468236354,1,1,1
11.981456368775863,0,0,0
14.438307494688333,0,0,0
9.474390802236636,0,0,0
9.979852474465645,0,0,0
12.938787688504348,0,0,0
2.9939789137165147,1,1,1
3.9772039213420203,1,1,1
15.94011196506616,0,0,0
13.50867451179236,0,0,0
11.991577766078773,0,0,0
15.448739468882582,0,0,0
3.9727447723357296,1,1,1
10.47579429903691,0,0,0
3.005783425568103,1,1,1
12.47920284228262,0,0,0
3.0063849752132676,1,1,1
2.9904911502323426,1,1,1
0.9861112214645128,1,0,1
3.466080000816391,1,1,1
12.00132932750473,0,0,0
0.998517282961266,1,1,1
1.4791668321967693,1,1,1
2.4958626043328027,1,1,1
4.974148269136003,1,1,1
2.4958626043328027,1,1,1
3.975029436529572,0,1,1
15.853209063960742,0,0,0
12.500527201791954,0,0,0
16.93079251491836,0,0,0
2.978686638380754,1,1,1
1.6694409907412675,1,1,1
13.500727599301898,0,0,0
